                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.4325,                 4.6414,                 1.5683,                0.01835,                0.23481,                0.02278,                0.01271,                 1.3128,                  4.259,                 1.5208,               0.070294,              0.0033007,              0.0033007
                      1,                 1.3346,                 4.3427,                 1.4544,                0.36401,                0.15662,                   0.11,                 0.0671,                 1.3806,                 3.7045,                 1.5959,               0.040163,              0.0065026,              0.0065026
