                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.9156,                 4.2186,                 1.6565,                0.03883,                0.15911,                 0.0015,                0.00042,                 3.2314,                    inf,                 8.6547,               0.070294,              0.0033007,              0.0033007
                      1,                 1.9625,                 3.8008,                 1.7025,                0.32298,                0.07449,                 0.0262,                 0.0109,                 2.4427,                 8.8249,                 2.4204,               0.038105,              0.0044448,              0.0044448
